44042, ALTE, 15529
44042, VELE, -757
44042, ALTF, 15492
44092, ALTE, 15488
44092, VELE, -760
44092, ALTF, 15430
44142, ALTE, 15444
44142, VELE, -763
44142, ALTF, 15368
44192, ALTE, 15402
44192, VELE, -766
44192, ALTF, 15368
44242, ALTE, 15361
44242, VELE, -768
44242, ALTF, 15333
44292, ALTE, 15322
44292, VELE, -769
44292, ALTF, 15315
44342, ALTE, 15283
44342, VELE, -769
44342, ALTF, 15262
44392, ALTE, 15241
44392, VELE, -771
44392, ALTF, 15199
44442, ALTE, 15200
44442, VELE, -773
44442, ALTF, 15164
44492, ALTE, 15159
44492, VELE, -775
44492, ALTF, 15128
44542, ALTE, 15117
44542, VELE, -777
44542, ALTF, 15057
44592, ALTE, 15074
44592, VELE, -780
44592, ALTF, 15013
44642, ALTE, 15032
44642, VELE, -782
44642, ALTF, 14977
44692, ALTE, 14989
44692, VELE, -785
44692, ALTF, 14942
44742, ALTE, 14946
44742, VELE, -787
44742, ALTF, 14897
44792, ALTE, 14903
44792, VELE, -789
44792, ALTF, 14871
44842, ALTE, 14861
44842, VELE, -791
44842, ALTF, 14817
44892, ALTE, 14819
44892, VELE, -793
44892, ALTF, 14773
44942, ALTE, 14777
44942, VELE, -795
44942, ALTF, 14738
44992, ALTE, 14735
44992, VELE, -796
44992, ALTF, 14720
45042, ALTE, 14694
45042, VELE, -797
45042, ALTF, 14658
45092, ALTE, 14650
45092, VELE, -800
45092, ALTF, 14604
45142, ALTE, 14607
45142, VELE, -802
45142, ALTF, 14569
45192, ALTE, 14563
45192, VELE, -805
45192, ALTF, 14507
45242, ALTE, 14518
45242, VELE, -808
45242, ALTF, 14454
45292, ALTE, 14475
45292, VELE, -810
45292, ALTF, 14462
45342, ALTE, 14434
45342, VELE, -810
45342, ALTF, 14427
45392, ALTE, 14393
45392, VELE, -811
45392, ALTF, 14382
45442, ALTE, 14354
45442, VELE, -809
45442, ALTF, 14382
45492, ALTE, 14316
45492, VELE, -808
45492, ALTF, 14338
45542, ALTE, 14276
45542, VELE, -807
45542, ALTF, 14285
45592, ALTE, 14236
45592, VELE, -807
45592, ALTF, 14240
45642, ALTE, 14197
45642, VELE, -806
45642, ALTF, 14232
45692, ALTE, 14159
45692, VELE, -804
45692, ALTF, 14214
45742, ALTE, 14123
45742, VELE, -802
45742, ALTF, 14178
45792, ALTE, 14087
45792, VELE, -799
45792, ALTF, 14152
45842, ALTE, 14049
45842, VELE, -797
45842, ALTF, 14054
45892, ALTE, 14011
45892, VELE, -796
45892, ALTF, 14036
45942, ALTE, 13975
45942, VELE, -794
45942, ALTF, 14019
45992, ALTE, 13937
45992, VELE, -792
45992, ALTF, 13974
46042, ALTE, 13899
46042, VELE, -791
46042, ALTF, 13939
46092, ALTE, 13864
46092, VELE, -788
46092, ALTF, 13930
46142, ALTE, 13829
46142, VELE, -785
46142, ALTF, 13894
46192, ALTE, 13795
46192, VELE, -781
46192, ALTF, 13868
46242, ALTE, 13759
46242, VELE, -779
46242, ALTF, 13797
46292, ALTE, 13722
46292, VELE, -777
46292, ALTF, 13744
46342, ALTE, 13687
46342, VELE, -775
46342, ALTF, 13752
46392, ALTE, 13654
46392, VELE, -771
46392, ALTF, 13735
46442, ALTE, 13622
46442, VELE, -766
46442, ALTF, 13699
46492, ALTE, 13588
46492, VELE, -763
46492, ALTF, 13646
46542, ALTE, 13552
46542, VELE, -762
46542, ALTF, 13566
46592, ALTE, 13514
46592, VELE, -761
46592, ALTF, 13522
46642, ALTE, 13475
46642, VELE, -762
46642, ALTF, 13460
46692, ALTE, 13434
46692, VELE, -764
46692, ALTF, 13371
46742, ALTE, 13390
46742, VELE, -768
46742, ALTF, 13318
46792, ALTE, 13346
46792, VELE, -772
46792, ALTF, 13264
46842, ALTE, 13301
46842, VELE, -776
46842, ALTF, 13202
46892, ALTE, 13254
46892, VELE, -782
46892, ALTF, 13140
46942, ALTE, 13207
46942, VELE, -788
46942, ALTF, 13105
46992, ALTE, 13159
46992, VELE, -794
46992, ALTF, 13034
47042, ALTE, 13111
47042, VELE, -799
47042, ALTF, 13007
47092, ALTE, 13062
47092, VELE, -806
47092, ALTF, 12928
47142, ALTE, 13012
47142, VELE, -812
47142, ALTF, 12883
47192, ALTE, 12961
47192, VELE, -820
47192, ALTF, 12830
47242, ALTE, 12910
47242, VELE, -827
47242, ALTF, 12768
47292, ALTE, 12859
47292, VELE, -833
47292, ALTF, 12742
47342, ALTE, 12810
47342, VELE, -839
47342, ALTF, 12706
47392, ALTE, 12761
47392, VELE, -843
47392, ALTF, 12679
47442, ALTE, 12715
47442, VELE, -846
47442, ALTF, 12671
47492, ALTE, 12671
47492, VELE, -847
47492, ALTF, 12671
47542, ALTE, 12630
47542, VELE, -846
47542, ALTF, 12653
47592, ALTE, 12587
47592, VELE, -847
47592, ALTF, 12555
47642, ALTE, 12542
47642, VELE, -849
47642, ALTF, 12511
47692, ALTE, 12496
47692, VELE, -851
47692, ALTF, 12440
47742, ALTE, 12450
47742, VELE, -853
47742, ALTF, 12423
47792, ALTE, 12408
47792, VELE, -853
47792, ALTF, 12423
47842, ALTE, 12365
47842, VELE, -853
47842, ALTF, 12352
47892, ALTE, 12322
47892, VELE, -853
47892, ALTF, 12334
47942, ALTE, 12280
47942, VELE, -853
47942, ALTF, 12307
47992, ALTE, 12241
47992, VELE, -850
47992, ALTF, 12298
48042, ALTE, 12203
48042, VELE, -848
48042, ALTF, 12263
48092, ALTE, 12165
48092, VELE, -844
48092, ALTF, 12236
48142, ALTE, 12127
48142, VELE, -841
48142, ALTF, 12201
48192, ALTE, 12091
48192, VELE, -837
48192, ALTF, 12201
48242, ALTE, 12057
48242, VELE, -831
48242, ALTF, 12175
48292, ALTE, 12023
48292, VELE, -826
48292, ALTF, 12112
48342, ALTE, 11989
48342, VELE, -821
48342, ALTF, 12086
48392, ALTE, 11955
48392, VELE, -816
48392, ALTF, 12042
48442, ALTE, 11919
48442, VELE, -813
48442, ALTF, 11971
48492, ALTE, 11881
48492, VELE, -811
48492, ALTF, 11926
48542, ALTE, 11843
48542, VELE, -809
48542, ALTF, 11865
48592, ALTE, 11804
48592, VELE, -808
48592, ALTF, 11829
48642, ALTE, 11765
48642, VELE, -807
48642, ALTF, 11776
48692, ALTE, 11728
48692, VELE, -805
48692, ALTF, 11767
48742, ALTE, 11692
48742, VELE, -802
48742, ALTF, 11776
48792, ALTE, 11659
48792, VELE, -797
48792, ALTF, 11767
48842, ALTE, 11627
48842, VELE, -791
48842, ALTF, 11740
48892, ALTE, 11595
48892, VELE, -786
48892, ALTF, 11687
48942, ALTE, 11561
48942, VELE, -782
48942, ALTF, 11634
48992, ALTE, 11525
48992, VELE, -780
48992, ALTF, 11555
49042, ALTE, 11490
49042, VELE, -777
49042, ALTF, 11555
49092, ALTE, 11456
49092, VELE, -774
49092, ALTF, 11528
49142, ALTE, 11422
49142, VELE, -770
49142, ALTF, 11475
49192, ALTE, 11388
49192, VELE, -767
49192, ALTF, 11439
49242, ALTE, 11353
49242, VELE, -765
49242, ALTF, 11386
49292, ALTE, 11314
49292, VELE, -766
49292, ALTF, 11298
49342, ALTE, 11274
49342, VELE, -766
49342, ALTF, 11262
49392, ALTE, 11236
49392, VELE, -767
49392, ALTF, 11262
49442, ALTE, 11200
49442, VELE, -765
49442, ALTF, 11254
49492, ALTE, 11164
49492, VELE, -763
49492, ALTF, 11174
49542, ALTE, 11124
49542, VELE, -764
49542, ALTF, 11085
49592, ALTE, 11084
49592, VELE, -766
49592, ALTF, 11050
49642, ALTE, 11042
49642, VELE, -768
49642, ALTF, 11006
49692, ALTE, 11001
49692, VELE, -770
49692, ALTF, 10962
49742, ALTE, 10960
49742, VELE, -772
49742, ALTF, 10909
49792, ALTE, 10919
49792, VELE, -774
49792, ALTF, 10873
49842, ALTE, 10876
49842, VELE, -777
49842, ALTF, 10811
49892, ALTE, 10832
49892, VELE, -780
49892, ALTF, 10767
49942, ALTE, 10788
49942, VELE, -784
49942, ALTF, 10696
49992, ALTE, 10741
49992, VELE, -789
49992, ALTF, 10634
50042, ALTE, 10696
50042, VELE, -793
50042, ALTF, 10634
50092, ALTE, 10653
50092, VELE, -795
50092, ALTF, 10617
50142, ALTE, 10612
50142, VELE, -796
50142, ALTF, 10590
50192, ALTE, 10570
50192, VELE, -798
50192, ALTF, 10546
50242, ALTE, 10528
50242, VELE, -799
50242, ALTF, 10510
50292, ALTE, 10488
50292, VELE, -799
50292, ALTF, 10493
50342, ALTE, 10449
50342, VELE, -799
50342, ALTF, 10466
50392, ALTE, 10409
50392, VELE, -798
50392, ALTF, 10422
50442, ALTE, 10371
50442, VELE, -797
50442, ALTF, 10387
50492, ALTE, 10330
50492, VELE, -798
50492, ALTF, 10298
50542, ALTE, 10288
50542, VELE, -800
50542, ALTF, 10245
50592, ALTE, 10245
50592, VELE, -801
50592, ALTF, 10219
50642, ALTE, 10205
50642, VELE, -802
50642, ALTF, 10210
50692, ALTE, 10164
50692, VELE, -802
50692, ALTF, 10139
50742, ALTE, 10124
50742, VELE, -802
50742, ALTF, 10139
50792, ALTE, 10085
50792, VELE, -801
50792, ALTF, 10095
50842, ALTE, 10046
50842, VELE, -800
50842, ALTF, 10086
50892, ALTE, 10010
50892, VELE, -798
50892, ALTF, 10060
50942, ALTE, 9973
50942, VELE, -795
50942, ALTF, 10006
50992, ALTE, 9934
50992, VELE, -795
50992, ALTF, 9945
51042, ALTE, 9895
51042, VELE, -794
51042, ALTF, 9918
51092, ALTE, 9858
51092, VELE, -793
51092, ALTF, 9892
51142, ALTE, 9819
51142, VELE, -792
51142, ALTF, 9839
51192, ALTE, 9781
51192, VELE, -791
51192, ALTF, 9777
51242, ALTE, 9740
51242, VELE, -792
51242, ALTF, 9715
51292, ALTE, 9700
51292, VELE, -792
51292, ALTF, 9715
51342, ALTE, 9661
51342, VELE, -791
51342, ALTF, 9662
51392, ALTE, 9621
51392, VELE, -792
51392, ALTF, 9618
51442, ALTE, 9581
51442, VELE, -792
51442, ALTF, 9573
51492, ALTE, 9541
51492, VELE, -792
51492, ALTF, 9538
51542, ALTE, 9502
51542, VELE, -792
51542, ALTF, 9512
51592, ALTE, 9465
51592, VELE, -790
51592, ALTF, 9521
51642, ALTE, 9430
51642, VELE, -787
51642, ALTF, 9512
51692, ALTE, 9398
51692, VELE, -782
51692, ALTF, 9485
51742, ALTE, 9364
51742, VELE, -778
51742, ALTF, 9432
51792, ALTE, 9330
51792, VELE, -775
51792, ALTF, 9388
51842, ALTE, 9294
51842, VELE, -773
51842, ALTF, 9326
51892, ALTE, 9258
51892, VELE, -771
51892, ALTF, 9282
51942, ALTE, 9223
51942, VELE, -769
51942, ALTF, 9282
51992, ALTE, 9187
51992, VELE, -767
51992, ALTF, 9211
52042, ALTE, 9151
52042, VELE, -766
52042, ALTF, 9167
52092, ALTE, 9112
52092, VELE, -766
52092, ALTF, 9105
52142, ALTE, 9073
52142, VELE, -766
52142, ALTF, 9061
52192, ALTE, 9035
52192, VELE, -766
52192, ALTF, 9035
52242, ALTE, 8997
52242, VELE, -766
52242, ALTF, 9008
52292, ALTE, 8960
52292, VELE, -765
52292, ALTF, 8982
52342, ALTE, 8922
52342, VELE, -764
52342, ALTF, 8929
52392, ALTE, 8884
52392, VELE, -764
52392, ALTF, 8885
52442, ALTE, 8846
52442, VELE, -764
52442, ALTF, 8840
52492, ALTE, 8808
52492, VELE, -764
52492, ALTF, 8823
52542, ALTE, 8771
52542, VELE, -763
52542, ALTF, 8787
52592, ALTE, 8736
52592, VELE, -761
52592, ALTF, 8770
52642, ALTE, 8702
52642, VELE, -758
52642, ALTF, 8787
52692, ALTE, 8669
52692, VELE, -755
52692, ALTF, 8734
52742, ALTE, 8636
52742, VELE, -751
52742, ALTF, 8708
52792, ALTE, 8603
52792, VELE, -748
52792, ALTF, 8664
52842, ALTE, 8570
52842, VELE, -745
52842, ALTF, 8620
52892, ALTE, 8535
52892, VELE, -743
52892, ALTF, 8567
52942, ALTE, 8501
52942, VELE, -741
52942, ALTF, 8549
52992, ALTE, 8467
52992, VELE, -739
52992, ALTF, 8523
53042, ALTE, 8434
53042, VELE, -736
53042, ALTF, 8478
53092, ALTE, 8400
53092, VELE, -734
53092, ALTF, 8425
53142, ALTE, 8366
53142, VELE, -732
53142, ALTF, 8399
53192, ALTE, 8331
53192, VELE, -731
53192, ALTF, 8346
53242, ALTE, 8295
53242, VELE, -731
53242, ALTF, 8320
53292, ALTE, 8260
53292, VELE, -730
53292, ALTF, 8284
53342, ALTE, 8226
53342, VELE, -728
53342, ALTF, 8240
53392, ALTE, 8191
53392, VELE, -727
53392, ALTF, 8222
53442, ALTE, 8157
53442, VELE, -726
53442, ALTF, 8178
53492, ALTE, 8122
53492, VELE, -724
53492, ALTF, 8152
53542, ALTE, 8089
53542, VELE, -722
53542, ALTF, 8143
53592, ALTE, 8057
53592, VELE, -719
53592, ALTF, 8116
53642, ALTE, 8026
53642, VELE, -716
53642, ALTF, 8108
53692, ALTE, 7996
53692, VELE, -712
53692, ALTF, 8090
53742, ALTE, 7967
53742, VELE, -707
53742, ALTF, 8046
53792, ALTE, 7935
53792, VELE, -705
53792, ALTF, 7958
53842, ALTE, 7899
53842, VELE, -705
53842, ALTF, 7878
53892, ALTE, 7863
53892, VELE, -706
53892, ALTF, 7843
53942, ALTE, 7827
53942, VELE, -706
53942, ALTF, 7808
53970, EVT, 7
53992, ALTE, 7791
53992, VELE, -707
53992, ALTF, 7790
54042, ALTE, 7755
54042, VELE, -707
54042, ALTF, 7737
54092, ALTE, 7717
54092, VELE, -709
54092, ALTF, 7649
54142, ALTE, 7676
54142, VELE, -713
54142, ALTF, 7614
54192, ALTE, 7636
54192, VELE, -716
54192, ALTF, 7578
54242, ALTE, 7597
54242, VELE, -718
54242, ALTF, 7570
54292, ALTE, 7557
54292, VELE, -721
54292, ALTF, 7481
54342, ALTE, 7517
54342, VELE, -724
54342, ALTF, 7455
54392, ALTE, 7477
54392, VELE, -726
54392, ALTF, 7437
54442, ALTE, 7437
54442, VELE, -729
54442, ALTF, 7393
54492, ALTE, 7398
54492, VELE, -731
54492, ALTF, 7340
54542, ALTE, 7357
54542, VELE, -734
54542, ALTF, 7314
54592, ALTE, 7319
54592, VELE, -734
54592, ALTF, 7314
54642, ALTE, 7283
54642, VELE, -734
54642, ALTF, 7288
54692, ALTE, 7246
54692, VELE, -734
54692, ALTF, 7235
54742, ALTE, 7210
54742, VELE, -734
54742, ALTF, 7243
54792, ALTE, 7177
54792, VELE, -732
54792, ALTF, 7208
54842, ALTE, 7143
54842, VELE, -730
54842, ALTF, 7191
54892, ALTE, 7109
54892, VELE, -728
54892, ALTF, 7138
54942, ALTE, 7074
54942, VELE, -726
54942, ALTF, 7111
54992, ALTE, 7042
54992, VELE, -724
54992, ALTF, 7111
55042, ALTE, 7010
55042, VELE, -721
55042, ALTF, 7067
55092, ALTE, 6977
55092, VELE, -718
55092, ALTF, 7005
55142, ALTE, 6946
55142, VELE, -715
55142, ALTF, 7023
55192, ALTE, 6917
55192, VELE, -710
55192, ALTF, 7023
55242, ALTE, 6891
55242, VELE, -704
55242, ALTF, 7005
55292, ALTE, 6862
55292, VELE, -699
55292, ALTF, 6944
55342, ALTE, 6834
55342, VELE, -695
55342, ALTF, 6935
55392, ALTE, 6805
55392, VELE, -690
55392, ALTF, 6891
55442, ALTE, 6776
55442, VELE, -687
55442, ALTF, 6829
55492, ALTE, 6744
55492, VELE, -685
55492, ALTF, 6768
55542, ALTE, 6711
55542, VELE, -684
55542, ALTF, 6741
55592, ALTE, 6680
55592, VELE, -682
55592, ALTF, 6715
55642, ALTE, 6646
55642, VELE, -682
55642, ALTF, 6644
55692, ALTE, 6611
55692, VELE, -682
55692, ALTF, 6600
55742, ALTE, 6577
55742, VELE, -682
55742, ALTF, 6583
55792, ALTE, 6543
55792, VELE, -682
55792, ALTF, 6547
55842, ALTE, 6510
55842, VELE, -681
55842, ALTF, 6521
55892, ALTE, 6477
55892, VELE, -680
55892, ALTF, 6494
55942, ALTE, 6445
55942, VELE, -679
55942, ALTF, 6459
55992, ALTE, 6411
55992, VELE, -680
55992, ALTF, 6397
56042, ALTE, 6375
56042, VELE, -680
56042, ALTF, 6362
56092, ALTE, 6340
56092, VELE, -681
56092, ALTF, 6327
56142, ALTE, 6306
56142, VELE, -681
56142, ALTF, 6309
56192, ALTE, 6273
56192, VELE, -680
56192, ALTF, 6301
56242, ALTE, 6242
56242, VELE, -678
56242, ALTF, 6274
56292, ALTE, 6210
56292, VELE, -677
56292, ALTF, 6248
56342, ALTE, 6179
56342, VELE, -675
56342, ALTF, 6230
56392, ALTE, 6147
56392, VELE, -674
56392, ALTF, 6177
56442, ALTE, 6115
56442, VELE, -673
56442, ALTF, 6133
56492, ALTE, 6083
56492, VELE, -671
56492, ALTF, 6124
56542, ALTE, 6053
56542, VELE, -669
56542, ALTF, 6124
56592, ALTE, 6027
56592, VELE, -664
56592, ALTF, 6124
56642, ALTE, 5999
56642, VELE, -660
56642, ALTF, 6045
56692, ALTE, 5967
56692, VELE, -659
56692, ALTF, 5975
56742, ALTE, 5935
56742, VELE, -659
56742, ALTF, 5948
56792, ALTE, 5902
56792, VELE, -658
56792, ALTF, 5896
56842, ALTE, 5870
56842, VELE, -658
56842, ALTF, 5896
56892, ALTE, 5844
56892, VELE, -653
56892, ALTF, 6019
56942, ALTE, 5830
56942, VELE, -640
56942, ALTF, 6124
56992, ALTE, 5819
56992, VELE, -626
56992, ALTF, 6077
57042, ALTE, 5800
57042, VELE, -617
57042, ALTF, 5927
57092, ALTE, 5773
57092, VELE, -614
57092, ALTF, 5777
57142, ALTE, 5744
57142, VELE, -613
57142, ALTF, 5843
57192, ALTE, 5730
57192, VELE, -601
57192, ALTF, 6019
57242, ALTE, 5725
57242, VELE, -584
57242, ALTF, 6098
57292, ALTE, 5724
57292, VELE, -564
57292, ALTF, 6089
57342, ALTE, 5716
57342, VELE, -550
57342, ALTF, 5939
57392, ALTE, 5699
57392, VELE, -543
57392, ALTF, 5789
57442, ALTE, 5674
57442, VELE, -541
57442, ALTF, 5728
57492, ALTE, 5660
57492, VELE, -532
57492, ALTF, 5913
57542, ALTE, 5657
57542, VELE, -515
57542, ALTF, 6019
57592, ALTE, 5657
57592, VELE, -498
57592, ALTF, 5975
57642, ALTE, 5649
57642, VELE, -486
57642, ALTF, 5837
57692, ALTE, 5633
57692, VELE, -480
57692, ALTF, 5687
57742, ALTE, 5610
57742, VELE, -479
57742, ALTF, 5666
57792, ALTE, 5598
57792, VELE, -471
57792, ALTF, 5807
57842, ALTE, 5593
57842, VELE, -458
57842, ALTF, 5878
57892, ALTE, 5590
57892, VELE, -444
57892, ALTF, 5851
57942, ALTE, 5582
57942, VELE, -434
57942, ALTF, 5719
57992, ALTE, 5564
57992, VELE, -432
57992, ALTF, 5569
58042, ALTE, 5538
58042, VELE, -435
58042, ALTF, 5419
58092, ALTE, 5503
58092, VELE, -444
58092, ALTF, 5306
58142, ALTE, 5473
58142, VELE, -449
58142, ALTF, 5429
58192, ALTE, 5451
58192, VELE, -449
58192, ALTF, 5482
58242, ALTE, 5430
58242, VELE, -448
58242, ALTF, 5420
58292, ALTE, 5402
58292, VELE, -452
58292, ALTF, 5270
58342, ALTE, 5368
58342, VELE, -460
58342, ALTF, 5235
58392, ALTE, 5339
58392, VELE, -464
58392, ALTF, 5270
58442, ALTE, 5312
58442, VELE, -466
58442, ALTF, 5262
58492, ALTE, 5283
58492, VELE, -470
58492, ALTF, 5174
58542, ALTE, 5247
58542, VELE, -479
58542, ALTF, 5027
58592, ALTE, 5203
58592, VELE, -493
58592, ALTF, 4883
58642, ALTE, 5159
58642, VELE, -507
58642, ALTF, 4936
58692, ALTE, 5123
58692, VELE, -514
58692, ALTF, 5051
58742, ALTE, 5099
58742, VELE, -513
58742, ALTF, 5147
58792, ALTE, 5077
58792, VELE, -510
58792, ALTF, 5130
58842, ALTE, 5052
58842, VELE, -510
58842, ALTF, 5004
58892, ALTE, 5018
58892, VELE, -516
58892, ALTF, 4854
58942, ALTE, 4976
58942, VELE, -527
58942, ALTF, 4704
58992, ALTE, 4928
58992, VELE, -542
58992, ALTF, 4708
59042, ALTE, 4901
59042, VELE, -542
59042, ALTF, 5051
59092, ALTE, 4886
59092, VELE, -533
59092, ALTF, 5042
59142, ALTE, 4866
59142, VELE, -529
59142, ALTF, 4904
59192, ALTE, 4837
59192, VELE, -531
59192, ALTF, 4754
59242, ALTE, 4800
59242, VELE, -538
59242, ALTF, 4604
59292, ALTE, 4756
59292, VELE, -550
59292, ALTF, 4540
59342, ALTE, 4722
59342, VELE, -555
59342, ALTF, 4716
59392, ALTE, 4706
59392, VELE, -547
59392, ALTF, 4910
59442, ALTE, 4691
59442, VELE, -538
59442, ALTF, 4839
59492, ALTE, 4671
59492, VELE, -533
59492, ALTF, 4725
59542, ALTE, 4647
59542, VELE, -531
59542, ALTF, 4699
59592, ALTE, 4626
59592, VELE, -527
59592, ALTF, 4725
59642, ALTE, 4609
59642, VELE, -521
59642, ALTF, 4751
59692, ALTE, 4593
59692, VELE, -513
59692, ALTF, 4716
59742, ALTE, 4576
59742, VELE, -507
59742, ALTF, 4699
59792, ALTE, 4560
59792, VELE, -501
59792, ALTF, 4699
59842, ALTE, 4543
59842, VELE, -495
59842, ALTF, 4620
59892, ALTE, 4521
59892, VELE, -493
59892, ALTF, 4549
59942, ALTE, 4497
59942, VELE, -493
59942, ALTF, 4470
59992, ALTE, 4469
59992, VELE, -495
59992, ALTF, 4426
60042, ALTE, 4441
60042, VELE, -497
60042, ALTF, 4400
60092, ALTE, 4413
60092, VELE, -499
60092, ALTF, 4382
60142, ALTE, 4386
60142, VELE, -501
60142, ALTF, 4356
60192, ALTE, 4358
60192, VELE, -503
60192, ALTF, 4303
60242, ALTE, 4326
60242, VELE, -508
60242, ALTF, 4198
60292, ALTE, 4291
60292, VELE, -515
60292, ALTF, 4145
60342, ALTE, 4255
60342, VELE, -521
60342, ALTF, 4127
60392, ALTE, 4220
60392, VELE, -528
60392, ALTF, 4101
60442, ALTE, 4187
60442, VELE, -533
60442, ALTF, 4118
60492, ALTE, 4159
60492, VELE, -533
60492, ALTF, 4215
60542, ALTE, 4141
60542, VELE, -527
60542, ALTF, 4277
60592, ALTE, 4122
60592, VELE, -522
60592, ALTF, 4206
60642, ALTE, 4099
60642, VELE, -520
60642, ALTF, 4118
60692, ALTE, 4075
60692, VELE, -519
60692, ALTF, 4092
60742, ALTE, 4052
60742, VELE, -517
60742, ALTF, 4136
60792, ALTE, 4037
60792, VELE, -509
60792, ALTF, 4224
60842, ALTE, 4026
60842, VELE, -498
60842, ALTF, 4250
60892, ALTE, 4016
60892, VELE, -488
60892, ALTF, 4198
60942, ALTE, 4002
60942, VELE, -481
60942, ALTF, 4110
60992, ALTE, 3983
60992, VELE, -478
60992, ALTF, 4057
61042, ALTE, 3969
61042, VELE, -471
61042, ALTF, 4136
61092, ALTE, 3958
61092, VELE, -462
61092, ALTF, 4145
61142, ALTE, 3949
61142, VELE, -452
61142, ALTF, 4118
61192, ALTE, 3936
61192, VELE, -446
61192, ALTF, 4023
61242, ALTE, 3914
61242, VELE, -445
61242, ALTF, 3873
61292, ALTE, 3884
61292, VELE, -451
61292, ALTF, 3723
61342, ALTE, 3845
61342, VELE, -462
61342, ALTF, 3573
61392, ALTE, 3803
61392, VELE, -475
61392, ALTF, 3609
61442, ALTE, 3765
61442, VELE, -485
61442, ALTF, 3531
61492, ALTE, 3720
61492, VELE, -500
61492, ALTF, 3381
61542, ALTE, 3666
61542, VELE, -520
61542, ALTF, 3231
61592, ALTE, 3605
61592, VELE, -544
61592, ALTF, 3081
61642, ALTE, 3536
61642, VELE, -573
61642, ALTF, 2931
61692, ALTE, 3466
61692, VELE, -602
61692, ALTF, 2941
61742, ALTE, 3398
61742, VELE, -628
61742, ALTF, 2859
61792, ALTE, 3328
61792, VELE, -655
61792, ALTF, 2818
61842, ALTE, 3259
61842, VELE, -680
61842, ALTF, 2774
61892, ALTE, 3189
61892, VELE, -706
61892, ALTF, 2669
61942, ALTE, 3117
61942, VELE, -731
61942, ALTF, 2634
61992, ALTE, 3046
61992, VELE, -756
61992, ALTF, 2573
62042, ALTE, 2976
62042, VELE, -778
62042, ALTF, 2555
62092, ALTE, 2912
62092, VELE, -795
62092, ALTF, 2625
62142, ALTE, 2858
62142, VELE, -805
62142, ALTF, 2731
62192, ALTE, 2811
62192, VELE, -809
62192, ALTF, 2748
62242, ALTE, 2770
62242, VELE, -810
62242, ALTF, 2783
62292, ALTE, 2735
62292, VELE, -806
62292, ALTF, 2836
62342, ALTE, 2702
62342, VELE, -801
62342, ALTF, 2792
62392, ALTE, 2664
62392, VELE, -800
62392, ALTF, 2642
62442, ALTE, 2619
62442, VELE, -803
62442, ALTF, 2537
62492, ALTE, 2575
62492, VELE, -805
62492, ALTF, 2564
62542, ALTE, 2538
62542, VELE, -803
62542, ALTF, 2608
62592, ALTE, 2507
62592, VELE, -797
62592, ALTF, 2652
62642, ALTE, 2476
62642, VELE, -791
62642, ALTF, 2581
62692, ALTE, 2439
62692, VELE, -789
62692, ALTF, 2431
62742, ALTE, 2395
62742, VELE, -793
62742, ALTF, 2281
62792, ALTE, 2342
62792, VELE, -801
62792, ALTF, 2131
62842, ALTE, 2293
62842, VELE, -808
62842, ALTF, 2257
62892, ALTE, 2259
62892, VELE, -803
62892, ALTF, 2406
62942, ALTE, 2234
62942, VELE, -793
62942, ALTF, 2494
62992, ALTE, 2220
62992, VELE, -775
62992, ALTF, 2634
63042, ALTE, 2209
63042, VELE, -755
63042, ALTF, 2555
63092, ALTE, 2193
63092, VELE, -740
63092, ALTF, 2494
63142, ALTE, 2177
63142, VELE, -726
63142, ALTF, 2450
63192, ALTE, 2158
63192, VELE, -714
63192, ALTF, 2388
63242, ALTE, 2141
63242, VELE, -700
63242, ALTF, 2415
63292, ALTE, 2126
63292, VELE, -686
63292, ALTF, 2424
63342, ALTE, 2111
63342, VELE, -673
63342, ALTF, 2362
63392, ALTE, 2093
63392, VELE, -662
63392, ALTF, 2283
63442, ALTE, 2071
63442, VELE, -654
63442, ALTF, 2213
63492, ALTE, 2047
63492, VELE, -648
63492, ALTF, 2178
63542, ALTE, 2025
63542, VELE, -641
63542, ALTF, 2169
63592, ALTE, 2003
63592, VELE, -634
63592, ALTF, 2125
63642, ALTE, 1977
63642, VELE, -630
63642, ALTF, 2030
63692, ALTE, 1944
63692, VELE, -631
63692, ALTF, 1880
63742, ALTE, 1904
63742, VELE, -637
63742, ALTF, 1730
63792, ALTE, 1855
63792, VELE, -649
63792, ALTF, 1580
63842, ALTE, 1809
63842, VELE, -658
63842, ALTF, 1713
63892, ALTE, 1774
63892, VELE, -660
63892, ALTF, 1748
63942, ALTE, 1735
63942, VELE, -664
63942, ALTF, 1623
63992, ALTE, 1690
63992, VELE, -672
63992, ALTF, 1473
64042, ALTE, 1636
64042, VELE, -686
64042, ALTF, 1323
64092, ALTE, 1583
64092, VELE, -700
64092, ALTF, 1397
64142, ALTE, 1544
64142, VELE, -702
64142, ALTF, 1581
64192, ALTE, 1517
64192, VELE, -696
64192, ALTF, 1687
64242, ALTE, 1496
64242, VELE, -687
64242, ALTF, 1695
64292, ALTE, 1476
64292, VELE, -677
64292, ALTF, 1660
64342, ALTE, 1454
64342, VELE, -669
64342, ALTF, 1599
64392, ALTE, 1430
64392, VELE, -662
64392, ALTF, 1555
64442, ALTE, 1405
64442, VELE, -656
64442, ALTF, 1511
64492, ALTE, 1378
64492, VELE, -652
64492, ALTF, 1459
64542, ALTE, 1353
64542, VELE, -647
64542, ALTF, 1441
64592, ALTE, 1329
